n0,g11,g5
n1,g81,g19
n2,g78,g21
n3,g12,g69
n4,g60,g3
n5,g91,g41
n6,g37,g93
n7,g97,g38
n8,g18,g51
n9,g24,g71
n10,g48,g61
n11,g98,g77
n12,g36,g27
n13,g75,g68
n14,g76,g25
n15,g17,g87
n16,g93,g15
n17,g97,g60
n18,g85,g8
n19,g22,g48
n20,g9,g37
n21,g2,g38
n22,g86,g26
n23,g95,g30
n24,g93,g59
n25,g82,g97
n26,g55,g35
n27,g87,g22
n28,g81,g35
n29,g34,g74
n30,g84,g22
n31,g89,g48
n32,g60,g78
n33,g5,g37
n34,g78,g51
n35,g93,g48
n36,g7,g65
n37,g24,g35
n38,g92,g95
n39,g15,g33
n40,g41,g94
n41,g30,g98
n42,g66,g63
n43,g72,g7
n44,g88,g18
n45,g49,g77
n46,g2,g42
n47,g9,g20
n48,g3,g70
n49,g4,g17
n50,g84,g16
n51,g96,g22
n52,g51,g88
n53,g44,g13
n54,g50,g21
n55,g39,g78
n56,g73,g48
