n0,g22,g73
n1,g34,g48
n2,g73,g53
n3,g62,g15
n4,g73,g63
n5,g83,g11
n6,g92,g10
n7,g42,g96
n8,g97,g78
n9,g82,g40
n10,g53,g6
n11,g41,g86
n12,g36,g55
n13,g43,g33
n14,g17,g92
n15,g30,g27
n16,g32,g57
n17,g58,g42
n18,g7,g33
n19,g13,g38
n20,g48,g84
n21,g18,g21
n22,g92,g95
n23,g17,g55
n24,g40,g14
n25,g85,g55
n26,g18,g44
n27,g92,g61
n28,g32,g44
n29,g39,g55
n30,g29,g28
n31,g96,g90
n32,g80,g51
n33,g25,g58
n34,g56,g39
n35,g42,g13
n36,g17,g38
n37,g98,g79
n38,g53,g67
n39,g16,g25
n40,g20,g53
n41,g53,g50
n42,g15,g55
n43,g30,g52
n44,g72,g75
n45,g26,g47
n46,g23,g37
n47,g33,g35
n48,g65,g42
n49,g15,g49
n50,g69,g48
n51,g98,g77
n52,g33,g37
n53,g70,g76
n54,g6,g5
n55,g83,g46
n56,g65,g67
