n0,g16,g44
n1,g49,g31
n2,g64,g69
n3,g20,g99
n4,g1,g6
n5,g0,g45
n6,g28,g50
n7,g72,g96
n8,g45,g79
n9,g43,g64
n10,g88,g10
n11,g71,g52
n12,g29,g61
n13,g66,g14
n14,g3,g67
n15,g26,g16
n16,g70,g42
n17,g72,g88
n18,g98,g23
n19,g67,g71
n20,g19,g67
n21,g73,g59
n22,g51,g6
n23,g31,g65
n24,g27,g98
n25,g58,g14
n26,g18,g71
n27,g52,g78
n28,g57,g30
n29,g42,g21
n30,g38,g10
n31,g50,g0
n32,g68,g51
n33,g1,g91
n34,g94,g0
n35,g87,g1
n36,g64,g92
n37,g41,g56
n38,g57,g1
n39,g65,g61
n40,g52,g1
n41,g60,g57
n42,g74,g8
n43,g51,g80
n44,g4,g90
n45,g9,g6
n46,g70,g5
n47,g22,g5
n48,g12,g39
n49,g37,g4
