n0,g57,g87
n1,g56,g77
n2,g93,g65
n3,g24,g22
n4,g47,g39
n5,g34,g89
n6,g91,g27
n7,g34,g5
n8,g80,g63
n9,g77,g20
n10,g44,g29
n11,g47,g80
n12,g30,g40
n13,g24,g74
n14,g10,g40
n15,g37,g65
n16,g16,g26
n17,g20,g73
n18,g92,g58
n19,g50,g77
n20,g3,g46
n21,g99,g47
n22,g39,g76
n23,g68,g60
n24,g14,g64
n25,g84,g73
n26,g85,g38
n27,g30,g66
n28,g39,g98
n29,g7,g16
n30,g29,g35
n31,g13,g42
n32,g37,g9
n33,g7,g46
n34,g16,g91
n35,g79,g75
n36,g12,g33
n37,g94,g92
n38,g80,g25
n39,g7,g41
n40,g73,g76
n41,g40,g50
n42,g34,g79
n43,g50,g84
n44,g7,g30
n45,g39,g0
n46,g11,g20
n47,g18,g73
n48,g50,g74
n49,g81,g54
