n70,g86,g11
n65,g4,g87
n6,g54,g44
n35,g24,g23
n4,g84,g6
n32,g65,g38
n72,g68,g25
n26,g39,g31
n21,g74,g43
n60,g23,g17
n20,g16,g32
n51,g97,g43
n69,g72,g40
n71,g24,g12
n28,g97,g32
n14,g57,g20
n45,g62,g49
n39,g48,g32
n5,g36,g58
n23,g63,g51
n24,g68,g32
n54,g23,g14
n16,g18,g41
n17,g55,g54
n18,g37,g12
n63,g28,g69
n9,g73,g64
n25,g71,g53
n30,g38,g41
n31,g33,g34
n10,g26,g30
n43,g55,g56
n68,g65,g49
n34,g38,g85
n8,g48,g26
n53,g13,g89
n55,g55,g1
n38,g5,g21
n33,g99,g72
n62,g75,g24
n11,g54,g70
n27,g64,g40
n50,g5,g10
n44,g11,g80
n12,g68,g47
n67,g9,g28
n0,g2,g64
n22,g64,g26
n58,g21,g82
n36,g36,g57
n42,g47,g88
n61,g65,g20
n3,g23,g95
n29,g62,g42
n47,g74,g34
n49,g7,g3
n52,g42,g10
n59,g27,g43
n57,g5,g84
n66,g39,g93
n37,g0,g66
n13,g58,g13
n40,g70,g91
n19,g8,g66
n46,g94,g80
n7,g35,g55
n15,g35,g99
n48,g19,g8
n41,g37,g62
n64,g71,g10
n56,g45,g95
n2,g1,g44
n1,g73,g99
