n0,g87,g93
n1,g49,g95
n2,g9,g82
n3,g54,g19
n4,g33,g84
n5,g69,g28
n6,g95,g87
n7,g75,g54
n8,g94,g44
n9,g64,g8
n10,g59,g97
n11,g84,g8
n12,g83,g14
n13,g43,g3
n14,g50,g24
n15,g43,g83
n16,g95,g90
n17,g15,g20
n18,g48,g59
n19,g91,g78
n20,g0,g13
n21,g47,g84
n22,g99,g98
n23,g76,g50
n24,g12,g74
n25,g83,g45
n26,g70,g86
n27,g66,g34
n28,g8,g70
n29,g76,g14
n30,g59,g36
n31,g75,g26
n32,g33,g17
n33,g0,g80
n34,g36,g35
n35,g56,g78
n36,g17,g16
n37,g24,g35
n38,g30,g22
n39,g2,g21
n40,g46,g8
n41,g75,g0
n42,g70,g99
n43,g94,g24
n44,g27,g33
n45,g36,g52
n46,g38,g96
n47,g63,g98
n48,g0,g74
n49,g72,g19
n50,g90,g59
n51,g60,g82
n52,g95,g10
n53,g20,g85
n54,g0,g89
n55,g34,g49
n56,g59,g51
n57,g78,g71
n58,g39,g90
