n0,g23,g69
n1,g75,g36
n2,g53,g48
n3,g44,g49
n4,g81,g27
n5,g37,g54
n6,g49,g42
n7,g95,g93
n8,g16,g46
n9,g2,g6
n10,g3,g79
n11,g25,g74
n12,g91,g71
n13,g15,g54
n14,g58,g33
n15,g78,g81
n16,g4,g18
n17,g69,g60
n18,g84,g65
n19,g36,g51
n20,g62,g74
n21,g77,g50
n22,g51,g22
n23,g34,g27
n24,g29,g7
n25,g96,g12
n26,g7,g62
n27,g12,g97
n28,g43,g15
n29,g18,g53
n30,g91,g67
n31,g50,g98
n32,g73,g74
n33,g0,g66
n34,g67,g47
n35,g81,g15
n36,g96,g86
n37,g32,g72
n38,g69,g84
n39,g31,g7
n40,g70,g99
n41,g34,g93
n42,g38,g12
n43,g33,g92
n44,g8,g16
n45,g87,g20
n46,g46,g55
n47,g92,g6
n48,g38,g98
n49,g1,g82
n50,g91,g99
n51,g18,g86
n52,g14,g72
n53,g6,g94
n54,g77,g12
n55,g17,g32
n56,g26,g50
n57,g98,g71
n58,g34,g76
