n0,g45,g1
n1,g29,g48
n2,g66,g8
n3,g31,g91
n4,g84,g33
n5,g79,g91
n6,g34,g48
n7,g28,g84
n8,g53,g79
n9,g69,g81
n10,g52,g4
n11,g8,g82
n12,g82,g22
n13,g12,g92
n14,g41,g25
n15,g57,g47
n16,g99,g54
n17,g33,g48
n18,g88,g59
n19,g77,g69
n20,g22,g65
n21,g72,g91
n22,g11,g37
n23,g85,g37
n24,g9,g53
n25,g46,g14
n26,g51,g8
n27,g35,g52
n28,g39,g50
n29,g53,g55
n30,g65,g11
n31,g77,g5
n32,g6,g74
n33,g3,g46
n34,g56,g43
n35,g80,g34
n36,g38,g16
n37,g39,g56
n38,g39,g61
n39,g74,g88
n40,g29,g11
n41,g80,g14
n42,g0,g45
n43,g48,g97
n44,g19,g34
n45,g89,g67
n46,g43,g27
n47,g24,g5
n48,g65,g66
n49,g89,g53
n50,g92,g54
n51,g95,g28
n52,g62,g29
n53,g97,g61
n54,g39,g11
n55,g8,g21
n56,g74,g26
n57,g70,g20
n58,g7,g97
