n0,g73,g94
n1,g99,g33
n2,g13,g20
n3,g81,g37
n4,g66,g80
n5,g83,g13
n6,g35,g54
n7,g38,g1
n8,g91,g27
n9,g67,g7
n10,g52,g91
n11,g4,g1
n12,g35,g87
n13,g77,g4
n14,g52,g87
n15,g45,g79
n16,g93,g55
n17,g45,g75
n18,g98,g63
n19,g37,g44
n20,g36,g92
n21,g80,g79
n22,g37,g53
n23,g80,g2
n24,g48,g45
n25,g85,g52
n26,g94,g74
n27,g8,g83
n28,g58,g75
n29,g97,g99
n30,g95,g58
n31,g69,g7
n32,g6,g27
n33,g66,g0
n34,g53,g99
n35,g20,g67
n36,g57,g0
n37,g52,g42
n38,g39,g25
n39,g69,g41
n40,g45,g80
n41,g93,g88
n42,g69,g22
n43,g25,g2
n44,g67,g53
n45,g98,g71
n46,g72,g11
n47,g45,g32
n48,g11,g33
n49,g31,g47
n50,g12,g40
n51,g23,g38
n52,g61,g27
n53,g72,g66
n54,g57,g17
n55,g38,g84
n56,g44,g50
n57,g7,g30
n58,g15,g70
