n70,g80,g47
n65,g19,g94
n6,g55,g8
n35,g57,g29
n4,g46,g15
n32,g10,g56
n72,g92,g11
n74,g15,g70
n26,g53,g14
n21,g85,g54
n60,g95,g61
n20,g51,g10
n73,g76,g92
n51,g75,g96
n69,g79,g45
n71,g73,g12
n28,g19,g81
n77,g87,g1
n14,g20,g67
n45,g50,g86
n39,g74,g72
n5,g53,g48
n23,g13,g62
n24,g10,g42
n54,g87,g16
n16,g45,g94
n82,g64,g34
n17,g59,g43
n18,g7,g35
n63,g52,g86
n9,g10,g41
n25,g56,g77
n30,g42,g60
n31,g82,g54
n10,g47,g89
n43,g90,g82
n68,g60,g71
n34,g15,g56
n8,g47,g0
n79,g61,g0
n53,g39,g26
n55,g64,g60
n38,g59,g95
n33,g35,g65
n62,g18,g34
n11,g3,g19
n27,g87,g96
n50,g39,g96
n44,g36,g66
n12,g94,g96
n67,g48,g15
n75,g67,g80
n80,g0,g4
n0,g96,g52
n22,g99,g38
n81,g14,g70
n58,g44,g81
n36,g85,g61
n42,g77,g91
n61,g79,g52
n78,g3,g23
n3,g57,g89
n29,g66,g20
n47,g45,g29
n49,g91,g88
n52,g57,g4
n59,g16,g37
n57,g67,g30
n66,g1,g22
n37,g39,g24
n13,g51,g58
n40,g13,g60
n19,g6,g19
n46,g14,g48
n7,g8,g25
n15,g31,g0
n48,g8,g17
n41,g72,g1
n76,g16,g9
n64,g0,g68
n56,g79,g88
n2,g50,g44
n1,g52,g70
