n0,g81,g17
n1,g5,g40
n2,g68,g22
n3,g11,g37
n4,g11,g76
n5,g99,g14
n6,g70,g75
n7,g69,g2
n8,g84,g79
n9,g45,g50
n10,g72,g4
n11,g85,g3
n12,g48,g21
n13,g33,g30
n14,g68,g16
n15,g96,g9
n16,g3,g37
n17,g27,g64
n18,g25,g48
n19,g51,g20
n20,g78,g73
n21,g96,g86
n22,g70,g44
n23,g23,g77
n24,g58,g53
n25,g47,g40
n26,g6,g45
n27,g93,g48
n28,g29,g20
n29,g18,g92
n30,g5,g91
n31,g58,g99
n32,g30,g46
n33,g92,g69
n34,g70,g73
n35,g36,g22
n36,g30,g77
n37,g1,g44
n38,g92,g48
n39,g37,g89
n40,g8,g69
n41,g60,g11
n42,g69,g57
n43,g35,g11
n44,g0,g26
n45,g45,g19
n46,g97,g20
n47,g76,g33
n48,g25,g65
n49,g10,g36
n50,g12,g71
n51,g23,g25
n52,g78,g44
n53,g0,g42
n54,g45,g97
n55,g66,g25
n56,g70,g50
n57,g54,g86
n58,g11,g14
n59,g83,g96
n60,g94,g34
