n0,g24,g93
n1,g99,g70
n2,g54,g5
n3,g79,g18
n4,g51,g75
n5,g29,g86
n6,g70,g89
n7,g29,g31
n8,g33,g5
n9,g82,g57
n10,g49,g33
n11,g78,g21
n12,g1,g81
n13,g80,g1
n14,g81,g85
n15,g61,g22
n16,g13,g92
n17,g90,g22
n18,g69,g25
n19,g11,g10
n20,g25,g77
n21,g43,g40
n22,g96,g90
n23,g72,g8
n24,g48,g96
n25,g97,g41
n26,g99,g37
n27,g72,g84
n28,g32,g27
n29,g8,g57
n30,g9,g68
n31,g81,g2
n32,g10,g64
n33,g66,g28
n34,g19,g98
n35,g74,g21
n36,g27,g50
n37,g60,g33
n38,g30,g2
n39,g57,g3
n40,g14,g82
n41,g96,g73
n42,g86,g31
n43,g2,g22
n44,g89,g83
n45,g34,g41
n46,g20,g85
n47,g70,g15
n48,g79,g2
n49,g17,g59
n50,g76,g97
n51,g60,g4
n52,g13,g4
n53,g91,g79
n54,g84,g85
n55,g77,g46
n56,g6,g48
n57,g76,g47
n58,g76,g16
n59,g93,g48
n60,g56,g68
