n0,g73,g0
n1,g80,g66
n2,g9,g8
n3,g5,g58
n4,g32,g67
n5,g56,g38
n6,g42,g55
n7,g57,g17
n8,g95,g46
n9,g35,g48
n10,g46,g60
n11,g4,g9
n12,g45,g94
n13,g77,g97
n14,g27,g57
n15,g54,g87
n16,g48,g91
n17,g40,g41
n18,g99,g17
n19,g45,g1
n20,g82,g22
n21,g30,g52
n22,g39,g14
n23,g49,g12
n24,g90,g29
n25,g75,g71
n26,g3,g91
n27,g64,g51
n28,g36,g86
n29,g61,g43
n30,g13,g39
n31,g10,g56
n32,g79,g13
n33,g14,g52
n34,g22,g25
n35,g17,g47
n36,g89,g26
n37,g75,g16
n38,g2,g93
n39,g85,g71
n40,g62,g9
n41,g50,g22
n42,g65,g66
n43,g63,g67
n44,g72,g22
n45,g5,g23
n46,g89,g74
n47,g54,g32
n48,g63,g29
n49,g67,g10
n50,g59,g65
n51,g85,g51
n52,g85,g99
n53,g71,g98
n54,g90,g30
n55,g40,g98
n56,g50,g18
n57,g91,g40
n58,g17,g81
n59,g37,g95
n60,g1,g8
