n0,g73,g84
n1,g5,g45
n2,g19,g76
n3,g69,g24
n4,g42,g20
n5,g22,g44
n6,g82,g96
n7,g98,g43
n8,g35,g65
n9,g1,g94
n10,g62,g79
n11,g0,g46
n12,g82,g42
n13,g37,g97
n14,g60,g76
n15,g42,g70
n16,g33,g97
n17,g72,g10
n18,g92,g71
n19,g96,g53
n20,g7,g97
n21,g86,g27
n22,g64,g43
n23,g49,g82
n24,g67,g14
n25,g13,g89
n26,g72,g28
n27,g92,g72
n28,g50,g53
n29,g36,g58
n30,g81,g38
n31,g15,g24
n32,g27,g57
n33,g61,g60
n34,g7,g55
n35,g23,g77
n36,g54,g47
n37,g9,g98
n38,g25,g54
n39,g43,g44
n40,g60,g16
n41,g8,g78
n42,g36,g55
n43,g69,g83
n44,g88,g54
n45,g7,g67
n46,g41,g91
n47,g53,g2
n48,g43,g5
n49,g34,g44
n50,g70,g55
n51,g68,g33
n52,g22,g58
n53,g15,g10
n54,g48,g85
n55,g68,g89
n56,g18,g39
n57,g12,g21
n58,g19,g66
n59,g44,g10
n60,g85,g60
