n0,g77,g74
n1,g40,g26
n2,g42,g81
n3,g42,g56
n4,g25,g95
n5,g94,g3
n6,g9,g68
n7,g78,g6
n8,g67,g42
n9,g20,g42
n10,g53,g79
n11,g40,g48
n12,g65,g36
n13,g26,g69
n14,g84,g37
n15,g80,g68
n16,g76,g27
n17,g30,g25
n18,g55,g64
n19,g6,g46
n20,g46,g53
n21,g47,g89
n22,g97,g83
n23,g83,g13
n24,g62,g34
n25,g74,g9
n26,g83,g34
n27,g40,g27
n28,g38,g13
n29,g45,g7
n30,g9,g22
n31,g94,g69
n32,g69,g50
n33,g70,g47
n34,g23,g22
n35,g86,g99
n36,g4,g60
n37,g37,g5
n38,g85,g76
n39,g93,g55
n40,g93,g33
n41,g12,g0
n42,g41,g43
n43,g98,g59
n44,g33,g17
n45,g42,g41
n46,g24,g48
n47,g81,g82
n48,g51,g0
n49,g57,g26
n50,g27,g92
n51,g50,g92
n52,g85,g87
n53,g14,g71
n54,g33,g48
n55,g91,g43
n56,g69,g46
n57,g24,g38
n58,g10,g53
n59,g94,g97
n60,g95,g40
n61,g66,g46
n62,g50,g46
n63,g82,g64
n64,g21,g15
n65,g98,g95
