n0,g96,g32
n1,g72,g78
n2,g13,g17
n3,g80,g86
n4,g72,g1
n5,g84,g90
n6,g53,g69
n7,g6,g69
n8,g12,g86
n9,g8,g53
n10,g60,g4
n11,g23,g38
n12,g5,g92
n13,g8,g17
n14,g47,g42
n15,g83,g39
n16,g85,g17
n17,g54,g89
n18,g99,g5
n19,g97,g4
n20,g86,g91
n21,g8,g59
n22,g37,g44
n23,g55,g84
n24,g70,g77
n25,g66,g55
n26,g8,g79
n27,g44,g48
n28,g33,g50
n29,g62,g39
n30,g35,g94
n31,g77,g50
n32,g80,g3
n33,g0,g28
n34,g26,g91
n35,g5,g15
n36,g36,g71
n37,g92,g99
n38,g32,g92
n39,g23,g79
n40,g90,g66
n41,g83,g84
n42,g74,g78
n43,g38,g67
n44,g42,g43
n45,g95,g48
n46,g13,g60
n47,g4,g12
n48,g91,g7
n49,g77,g82
n50,g42,g74
n51,g62,g12
n52,g63,g29
n53,g35,g66
n54,g22,g51
n55,g30,g33
n56,g73,g74
n57,g1,g5
n58,g3,g36
n59,g49,g17
n60,g30,g62
n61,g51,g9
n62,g22,g49
n63,g68,g90
n64,g85,g22
n65,g16,g79
