n0,g83,g91
n1,g77,g14
n2,g96,g42
n3,g11,g29
n4,g42,g22
n5,g41,g43
n6,g41,g48
n7,g45,g30
n8,g40,g53
n9,g28,g44
n10,g85,g54
n11,g60,g44
n12,g39,g22
n13,g0,g75
n14,g76,g22
n15,g58,g19
n16,g42,g58
n17,g59,g7
n18,g50,g34
n19,g29,g22
n20,g38,g5
n21,g24,g49
n22,g9,g79
n23,g4,g40
n24,g91,g4
n25,g99,g23
n26,g36,g86
n27,g92,g85
n28,g53,g43
n29,g80,g94
n30,g70,g40
n31,g21,g90
n32,g79,g69
n33,g80,g31
n34,g75,g98
n35,g76,g81
n36,g84,g61
n37,g41,g36
n38,g42,g55
n39,g0,g71
n40,g84,g31
n41,g86,g40
n42,g3,g18
n43,g93,g49
n44,g2,g62
n45,g50,g51
n46,g45,g70
n47,g91,g37
n48,g19,g33
n49,g86,g39
n50,g34,g18
n51,g42,g50
n52,g91,g36
n53,g88,g89
n54,g67,g6
n55,g22,g56
n56,g26,g70
n57,g89,g75
n58,g78,g57
n59,g18,g26
n60,g69,g30
n61,g81,g53
n62,g71,g97
n63,g84,g97
n64,g11,g96
n65,g69,g9
