n70,g37,g17
n65,g50,g9
n6,g20,g9
n35,g92,g42
n4,g80,g56
n32,g83,g19
n72,g75,g89
n26,g7,g37
n21,g97,g75
n60,g7,g21
n20,g21,g72
n51,g21,g87
n69,g72,g88
n71,g2,g61
n28,g49,g60
n14,g24,g96
n45,g81,g54
n39,g66,g95
n5,g47,g31
n23,g43,g73
n24,g35,g30
n54,g54,g77
n16,g21,g99
n17,g97,g42
n18,g74,g65
n63,g71,g41
n9,g93,g57
n25,g67,g18
n30,g5,g83
n31,g27,g89
n10,g28,g36
n43,g61,g58
n68,g73,g69
n34,g10,g29
n8,g70,g0
n53,g68,g89
n55,g31,g33
n38,g60,g26
n33,g43,g42
n62,g43,g10
n11,g31,g22
n27,g95,g93
n50,g69,g64
n44,g22,g21
n12,g93,g65
n67,g76,g55
n0,g29,g43
n22,g47,g35
n58,g78,g39
n36,g42,g76
n42,g29,g47
n61,g99,g30
n3,g92,g97
n29,g62,g11
n47,g33,g48
n49,g61,g30
n52,g11,g42
n59,g73,g45
n57,g14,g68
n66,g66,g94
n37,g13,g22
n13,g93,g24
n40,g6,g13
n19,g97,g31
n46,g88,g48
n7,g67,g39
n15,g71,g69
n48,g30,g85
n41,g33,g78
n64,g64,g62
n56,g41,g92
n2,g23,g97
n1,g11,g96
