n70,g48,g0
n65,g36,g50
n6,g20,g31
n35,g56,g19
n4,g54,g21
n32,g58,g3
n72,g42,g58
n74,g74,g15
n26,g35,g50
n21,g62,g52
n60,g98,g26
n20,g42,g56
n73,g7,g5
n51,g93,g97
n69,g20,g13
n71,g73,g7
n28,g86,g87
n77,g4,g38
n14,g77,g72
n45,g23,g48
n39,g9,g38
n5,g56,g68
n23,g97,g91
n24,g46,g18
n54,g50,g96
n16,g72,g74
n17,g72,g44
n18,g2,g52
n63,g59,g89
n9,g40,g36
n25,g40,g77
n30,g70,g93
n31,g88,g55
n10,g46,g64
n43,g83,g92
n68,g72,g16
n34,g93,g23
n8,g8,g96
n79,g32,g91
n53,g28,g2
n55,g23,g5
n38,g26,g53
n33,g67,g57
n62,g31,g48
n11,g68,g13
n27,g38,g29
n50,g54,g64
n44,g18,g92
n12,g34,g37
n67,g99,g57
n75,g89,g15
n80,g33,g44
n0,g26,g14
n22,g60,g18
n81,g56,g92
n58,g94,g4
n36,g6,g39
n42,g2,g99
n61,g82,g78
n78,g55,g52
n3,g72,g4
n29,g60,g6
n47,g37,g58
n49,g18,g89
n52,g8,g14
n59,g35,g27
n57,g73,g34
n66,g41,g30
n37,g11,g96
n13,g58,g73
n40,g14,g98
n19,g58,g50
n46,g50,g41
n7,g83,g37
n15,g82,g98
n48,g54,g57
n41,g49,g32
n76,g34,g77
n64,g63,g29
n56,g54,g38
n2,g63,g36
n1,g13,g15
