n0,g45,g29
n1,g28,g68
n2,g78,g69
n3,g24,g47
n4,g38,g39
n5,g29,g90
n6,g30,g10
n7,g6,g28
n8,g53,g5
n9,g34,g10
n10,g94,g41
n11,g93,g84
n12,g62,g92
n13,g12,g54
n14,g21,g52
n15,g7,g31
n16,g62,g22
n17,g6,g8
n18,g85,g19
n19,g66,g34
n20,g27,g60
n21,g40,g94
n22,g61,g84
n23,g37,g72
n24,g86,g2
n25,g27,g82
n26,g3,g18
n27,g32,g30
n28,g72,g69
n29,g52,g36
n30,g30,g21
n31,g44,g69
n32,g77,g45
n33,g97,g57
n34,g49,g47
n35,g80,g71
n36,g44,g6
n37,g55,g43
n38,g35,g83
n39,g18,g55
n40,g52,g66
n41,g98,g65
n42,g79,g76
n43,g13,g94
n44,g65,g37
