n0,g40,g98
n1,g63,g96
n2,g17,g13
n3,g46,g2
n4,g93,g11
n5,g62,g19
n6,g77,g31
n7,g10,g47
n8,g12,g73
n9,g39,g46
n10,g15,g65
n11,g12,g21
n12,g85,g25
n13,g2,g78
n14,g16,g28
n15,g81,g40
n16,g95,g83
n17,g5,g45
n18,g73,g72
n19,g38,g48
n20,g0,g7
n21,g65,g17
n22,g85,g91
n23,g10,g16
n24,g85,g46
n25,g71,g62
n26,g90,g45
n27,g79,g14
n28,g84,g27
n29,g89,g57
n30,g11,g77
n31,g18,g10
n32,g99,g91
n33,g71,g94
n34,g29,g53
n35,g55,g69
n36,g54,g63
n37,g97,g36
n38,g32,g75
n39,g26,g32
n40,g99,g4
n41,g33,g40
n42,g12,g84
n43,g8,g22
n44,g5,g39
