n0,g95,g13
n1,g12,g26
n2,g89,g68
n3,g28,g0
n4,g89,g78
n5,g4,g22
n6,g93,g12
n7,g73,g55
n8,g94,g30
n9,g71,g21
n10,g75,g3
n11,g79,g72
n12,g99,g58
n13,g94,g80
n14,g35,g87
n15,g14,g22
n16,g15,g12
n17,g8,g27
n18,g99,g8
n19,g73,g62
n20,g21,g37
n21,g14,g21
n22,g35,g38
n23,g26,g27
n24,g82,g19
n25,g43,g29
n26,g33,g58
n27,g45,g37
n28,g2,g53
n29,g66,g74
n30,g72,g45
n31,g61,g12
n32,g61,g34
n33,g10,g26
n34,g66,g12
n35,g85,g49
n36,g40,g66
n37,g71,g78
n38,g13,g80
n39,g47,g80
n40,g91,g32
n41,g26,g6
n42,g38,g63
n43,g53,g60
n44,g83,g97
n45,g47,g19
n46,g92,g43
n47,g72,g6
n48,g83,g87
n49,g49,g46
n50,g67,g49
n51,g7,g69
n52,g67,g79
n53,g37,g75
n54,g28,g41
n55,g81,g37
n56,g32,g58
n57,g88,g49
