n0,g99,g70
n1,g52,g51
n2,g73,g34
n3,g66,g13
n4,g15,g51
n5,g16,g97
n6,g35,g82
n7,g34,g78
n8,g80,g74
n9,g23,g37
n10,g76,g10
n11,g61,g56
n12,g75,g27
n13,g44,g43
n14,g16,g90
n15,g48,g26
n16,g26,g79
n17,g47,g6
n18,g85,g22
n19,g33,g91
n20,g70,g60
n21,g88,g4
n22,g15,g56
n23,g40,g10
n24,g25,g69
n25,g90,g17
n26,g27,g53
n27,g11,g39
n28,g40,g92
n29,g11,g48
n30,g36,g40
n31,g19,g16
n32,g53,g60
n33,g23,g19
n34,g63,g99
n35,g14,g58
n36,g60,g5
n37,g2,g21
n38,g7,g46
n39,g52,g84
n40,g48,g96
n41,g29,g1
n42,g60,g63
n43,g5,g97
n44,g2,g91
n45,g34,g48
n46,g86,g23
n47,g76,g65
n48,g0,g46
n49,g89,g96
n50,g79,g38
n51,g17,g73
n52,g4,g9
n53,g40,g65
n54,g13,g3
n55,g44,g23
n56,g13,g62
n57,g4,g97
