n0,g61,g11
n1,g85,g27
n2,g51,g20
n3,g59,g85
n4,g79,g69
n5,g68,g63
n6,g55,g74
n7,g67,g45
n8,g4,g48
n9,g48,g59
n10,g8,g30
n11,g18,g84
n12,g33,g56
n13,g71,g41
n14,g33,g99
n15,g46,g71
n16,g52,g55
n17,g28,g95
n18,g20,g94
n19,g11,g5
n20,g23,g86
n21,g86,g4
n22,g0,g63
n23,g42,g84
n24,g87,g7
n25,g11,g57
n26,g13,g83
n27,g37,g48
n28,g44,g22
n29,g21,g22
n30,g21,g42
n31,g43,g71
n32,g9,g58
n33,g10,g13
n34,g5,g98
n35,g57,g2
n36,g60,g58
n37,g24,g68
n38,g76,g61
n39,g57,g88
n40,g67,g98
n41,g28,g54
n42,g18,g24
n43,g59,g52
n44,g42,g89
n45,g53,g45
n46,g29,g5
n47,g8,g63
n48,g41,g27
n49,g68,g23
n50,g47,g27
n51,g17,g91
n52,g94,g5
n53,g99,g51
n54,g25,g93
n55,g92,g83
n56,g21,g92
n57,g48,g90
