n0,g69,g62
n1,g34,g26
n2,g99,g41
n3,g63,g7
n4,g75,g78
n5,g10,g91
n6,g93,g72
n7,g14,g73
n8,g59,g57
n9,g50,g14
n10,g7,g43
n11,g53,g75
n12,g54,g76
n13,g68,g55
n14,g21,g1
n15,g42,g72
n16,g37,g25
n17,g81,g19
n18,g24,g87
n19,g67,g55
n20,g38,g17
n21,g46,g92
n22,g94,g91
n23,g1,g26
n24,g20,g11
n25,g99,g85
n26,g13,g57
n27,g39,g79
n28,g55,g91
n29,g35,g9
n30,g82,g63
n31,g71,g40
n32,g55,g73
n33,g42,g96
n34,g78,g57
n35,g97,g50
n36,g26,g43
n37,g9,g70
n38,g13,g42
n39,g87,g76
n40,g31,g85
n41,g81,g89
n42,g43,g77
n43,g22,g51
n44,g9,g66
n45,g62,g8
n46,g47,g44
n47,g6,g85
n48,g94,g16
n49,g67,g18
n50,g30,g98
n51,g29,g56
n52,g11,g0
n53,g11,g99
n54,g41,g66
n55,g30,g66
n56,g63,g92
n57,g36,g16
n58,g66,g26
n59,g94,g35
n60,g14,g79
n61,g78,g81
n62,g37,g15
n63,g32,g29
n64,g88,g23
n65,g22,g15
n66,g83,g94
n67,g21,g70
n68,g65,g91
