n0,g17,g30
n1,g72,g87
n2,g14,g20
n3,g37,g62
n4,g19,g85
n5,g56,g90
n6,g2,g9
n7,g4,g55
n8,g67,g61
n9,g95,g39
n10,g10,g33
n11,g98,g48
n12,g72,g88
n13,g1,g77
n14,g59,g15
n15,g31,g7
n16,g76,g90
n17,g92,g76
n18,g7,g46
n19,g50,g16
n20,g99,g25
n21,g49,g69
n22,g7,g16
n23,g56,g68
n24,g63,g79
n25,g92,g96
n26,g63,g75
n27,g38,g53
n28,g92,g27
n29,g51,g88
n30,g68,g33
n31,g35,g49
n32,g84,g97
n33,g67,g64
n34,g72,g32
n35,g25,g63
n36,g61,g74
n37,g97,g53
n38,g26,g8
n39,g11,g67
n40,g33,g92
n41,g76,g0
n42,g75,g40
n43,g29,g63
n44,g49,g64
n45,g46,g17
n46,g45,g50
n47,g47,g84
n48,g85,g99
n49,g73,g54
n50,g99,g56
n51,g13,g51
n52,g34,g96
n53,g64,g15
n54,g31,g38
n55,g98,g83
n56,g97,g98
n57,g58,g46
n58,g16,g28
n59,g3,g86
n60,g19,g14
n61,g82,g36
n62,g36,g54
n63,g83,g86
n64,g67,g86
n65,g5,g52
n66,g51,g0
n67,g23,g54
n68,g28,g67
