n0,g82,g58
n1,g77,g46
n2,g32,g5
n3,g6,g43
n4,g69,g31
n5,g88,g82
n6,g54,g15
n7,g70,g3
n8,g4,g37
n9,g31,g11
n10,g73,g77
n11,g74,g16
n12,g64,g16
n13,g84,g48
n14,g59,g90
n15,g78,g14
n16,g77,g96
n17,g12,g74
n18,g81,g17
n19,g77,g59
n20,g23,g15
n21,g85,g96
n22,g52,g97
n23,g38,g1
n24,g93,g6
n25,g42,g52
n26,g34,g49
n27,g36,g64
n28,g33,g57
n29,g47,g21
n30,g43,g30
n31,g95,g65
n32,g31,g48
n33,g47,g67
n34,g55,g93
n35,g90,g10
n36,g0,g70
n37,g30,g92
n38,g95,g10
n39,g65,g9
n40,g3,g90
n41,g22,g95
n42,g13,g75
n43,g78,g83
n44,g4,g19
n45,g58,g60
n46,g84,g28
n47,g27,g15
