n0,g33,g23
n1,g66,g47
n2,g56,g82
n3,g69,g96
n4,g22,g40
n5,g1,g3
n6,g40,g1
n7,g67,g2
n8,g75,g62
n9,g67,g19
n10,g9,g85
n11,g93,g44
n12,g26,g53
n13,g72,g47
n14,g55,g75
n15,g73,g10
n16,g0,g32
n17,g76,g78
n18,g84,g85
n19,g36,g43
n20,g0,g81
n21,g13,g97
n22,g75,g25
n23,g45,g77
n24,g97,g90
n25,g41,g90
n26,g68,g42
n27,g72,g84
n28,g43,g67
n29,g69,g24
n30,g66,g6
n31,g89,g57
n32,g70,g61
n33,g49,g4
n34,g48,g13
n35,g36,g57
n36,g11,g49
n37,g98,g59
n38,g55,g76
n39,g97,g83
n40,g39,g29
n41,g82,g98
n42,g16,g48
n43,g54,g35
n44,g83,g40
n45,g83,g85
n46,g78,g74
