n0,g81,g53
n1,g21,g68
n2,g12,g71
n3,g16,g49
n4,g37,g63
n5,g77,g34
n6,g96,g60
n7,g1,g67
n8,g77,g87
n9,g44,g30
n10,g85,g91
n11,g56,g95
n12,g15,g16
n13,g77,g81
n14,g83,g97
n15,g62,g14
n16,g7,g29
n17,g12,g28
n18,g49,g99
n19,g69,g96
n20,g36,g28
n21,g75,g56
n22,g45,g12
n23,g27,g75
n24,g67,g17
n25,g66,g22
n26,g45,g81
n27,g21,g90
n28,g93,g73
n29,g61,g96
n30,g77,g4
n31,g75,g42
n32,g52,g29
n33,g73,g81
n34,g67,g74
n35,g73,g4
n36,g22,g33
n37,g47,g6
n38,g6,g40
n39,g61,g47
n40,g56,g14
n41,g71,g35
n42,g52,g18
n43,g82,g2
n44,g95,g21
n45,g94,g96
n46,g33,g29
