n0,g89,g17
n1,g89,g83
n2,g70,g59
n3,g8,g80
n4,g59,g12
n5,g62,g82
n6,g35,g27
n7,g14,g73
n8,g42,g71
n9,g26,g92
n10,g1,g66
n11,g96,g43
n12,g54,g52
n13,g55,g85
n14,g98,g55
n15,g60,g70
n16,g5,g71
n17,g87,g1
n18,g64,g58
n19,g16,g90
n20,g97,g46
n21,g17,g20
n22,g53,g13
n23,g30,g83
n24,g33,g61
n25,g56,g95
n26,g55,g41
n27,g32,g93
n28,g16,g54
n29,g9,g57
n30,g59,g97
n31,g19,g20
n32,g93,g72
n33,g93,g52
n34,g17,g84
n35,g18,g70
n36,g13,g7
n37,g68,g89
n38,g65,g38
n39,g65,g10
n40,g99,g40
n41,g24,g39
n42,g41,g22
n43,g14,g28
