n0,g21,g98
n1,g30,g32
n2,g35,g58
n3,g79,g52
n4,g36,g4
n5,g71,g48
n6,g96,g78
n7,g31,g14
n8,g80,g25
n9,g65,g91
n10,g12,g11
n11,g38,g14
n12,g63,g28
n13,g73,g78
n14,g3,g47
n15,g72,g89
n16,g10,g72
n17,g5,g50
n18,g24,g62
n19,g57,g67
n20,g63,g14
n21,g48,g68
n22,g30,g42
n23,g50,g43
n24,g82,g47
n25,g36,g43
n26,g64,g37
n27,g39,g44
n28,g45,g7
n29,g81,g39
n30,g62,g72
n31,g9,g96
n32,g99,g87
n33,g44,g79
n34,g68,g26
n35,g61,g9
n36,g13,g94
n37,g71,g34
n38,g49,g29
n39,g4,g22
n40,g93,g34
n41,g17,g87
n42,g40,g52
n43,g46,g14
