n0,g83,g32
n1,g63,g21
n2,g3,g66
n3,g18,g12
n4,g50,g73
n5,g51,g15
n6,g90,g15
n7,g96,g28
n8,g2,g53
n9,g25,g21
n10,g82,g62
n11,g67,g88
n12,g38,g60
n13,g28,g86
n14,g90,g27
n15,g78,g17
n16,g14,g94
n17,g44,g53
n18,g91,g81
n19,g30,g0
n20,g77,g66
n21,g87,g27
n22,g85,g3
n23,g82,g65
n24,g2,g76
n25,g85,g73
n26,g60,g78
n27,g30,g12
n28,g1,g44
n29,g53,g34
n30,g99,g0
n31,g79,g14
n32,g67,g43
n33,g84,g39
n34,g38,g78
n35,g76,g91
n36,g33,g40
n37,g20,g68
n38,g90,g86
n39,g76,g89
n40,g53,g5
n41,g36,g75
n42,g84,g45
n43,g45,g77
