n0,g75,g39
n1,g72,g8
n2,g10,g38
n3,g94,g70
n4,g45,g83
n5,g35,g81
n6,g87,g14
n7,g19,g83
n8,g59,g5
n9,g26,g34
n10,g74,g3
n11,g96,g25
n12,g34,g9
n13,g40,g83
n14,g41,g11
n15,g95,g87
n16,g94,g74
n17,g0,g22
n18,g88,g22
n19,g29,g16
n20,g70,g75
n21,g9,g30
n22,g67,g49
n23,g46,g71
n24,g65,g2
n25,g10,g53
n26,g63,g59
n27,g40,g93
n28,g1,g2
n29,g9,g81
n30,g58,g16
n31,g85,g38
n32,g40,g17
n33,g72,g53
n34,g0,g79
n35,g41,g18
n36,g68,g91
n37,g54,g70
n38,g12,g57
n39,g3,g62
n40,g97,g90
n41,g65,g26
n42,g28,g45
n43,g53,g8
n44,g50,g73
n45,g66,g48
n46,g11,g12
n47,g14,g59
n48,g99,g20
