n0,g20,g92
n1,g48,g28
n2,g52,g60
n3,g32,g66
n4,g39,g11
n5,g37,g24
n6,g40,g54
n7,g87,g76
n8,g5,g51
n9,g13,g68
n10,g61,g82
n11,g11,g35
n12,g94,g6
n13,g32,g1
n14,g27,g69
n15,g8,g61
n16,g89,g72
n17,g84,g45
n18,g17,g1
n19,g74,g77
n20,g94,g31
n21,g89,g4
n22,g21,g27
n23,g95,g76
n24,g56,g96
n25,g70,g72
n26,g66,g64
n27,g69,g98
n28,g79,g12
n29,g61,g40
n30,g10,g39
n31,g77,g7
n32,g30,g73
n33,g49,g28
n34,g72,g5
n35,g36,g48
n36,g2,g64
n37,g24,g39
n38,g93,g25
n39,g18,g80
n40,g7,g81
n41,g58,g47
n42,g90,g49
n43,g94,g78
n44,g80,g22
n45,g21,g67
n46,g55,g77
n47,g60,g18
n48,g17,g88
