n70,g19,g9
n65,g11,g29
n6,g57,g90
n35,g91,g43
n4,g50,g91
n32,g63,g7
n72,g53,g60
n74,g71,g58
n26,g25,g82
n21,g70,g98
n60,g98,g81
n20,g94,g24
n73,g67,g56
n51,g11,g73
n69,g33,g84
n71,g10,g77
n28,g85,g10
n77,g31,g1
n14,g16,g71
n45,g69,g8
n39,g89,g5
n5,g59,g65
n23,g9,g67
n24,g92,g39
n54,g77,g20
n16,g67,g85
n17,g69,g44
n18,g22,g67
n63,g61,g44
n9,g34,g22
n25,g47,g37
n30,g48,g31
n31,g60,g43
n10,g39,g41
n43,g18,g60
n68,g3,g65
n34,g76,g70
n8,g84,g46
n79,g13,g45
n53,g5,g95
n55,g57,g47
n38,g27,g18
n33,g54,g58
n62,g14,g41
n11,g98,g12
n27,g4,g39
n50,g99,g2
n44,g73,g61
n12,g61,g79
n67,g60,g58
n75,g26,g94
n80,g44,g95
n0,g9,g99
n22,g89,g7
n81,g24,g78
n58,g44,g26
n36,g80,g61
n42,g43,g68
n61,g63,g2
n78,g15,g62
n3,g1,g24
n29,g55,g82
n47,g18,g40
n49,g55,g52
n52,g66,g59
n59,g23,g87
n57,g83,g87
n66,g25,g96
n37,g41,g46
n13,g63,g49
n40,g8,g39
n19,g69,g95
n46,g53,g75
n7,g68,g15
n15,g75,g13
n48,g74,g2
n41,g55,g26
n76,g30,g11
n64,g69,g34
n56,g65,g62
n2,g81,g11
n1,g41,g58
