n70,g58,g35
n65,g92,g83
n6,g17,g58
n35,g53,g80
n4,g69,g30
n32,g27,g60
n72,g20,g75
n74,g36,g20
n26,g26,g27
n21,g49,g44
n60,g85,g89
n20,g3,g92
n73,g34,g0
n51,g49,g10
n69,g10,g71
n71,g6,g62
n28,g83,g94
n77,g43,g86
n14,g71,g11
n45,g97,g9
n39,g39,g8
n5,g55,g47
n23,g32,g46
n24,g82,g7
n54,g74,g3
n16,g68,g83
n17,g92,g29
n18,g26,g99
n63,g88,g17
n9,g0,g73
n25,g62,g66
n30,g38,g41
n31,g62,g23
n10,g22,g20
n43,g81,g86
n68,g82,g94
n34,g17,g52
n8,g7,g19
n79,g73,g2
n53,g23,g90
n55,g36,g14
n38,g36,g77
n33,g70,g13
n62,g43,g61
n11,g8,g14
n27,g90,g62
n50,g83,g69
n44,g97,g80
n12,g97,g37
n67,g78,g25
n75,g76,g92
n80,g64,g88
n0,g49,g90
n22,g80,g0
n81,g62,g85
n58,g19,g80
n36,g81,g52
n42,g67,g65
n61,g71,g34
n78,g70,g2
n3,g60,g57
n29,g14,g37
n47,g52,g90
n49,g14,g71
n52,g7,g40
n59,g42,g43
n57,g22,g56
n66,g25,g98
n37,g76,g49
n13,g60,g99
n40,g89,g68
n19,g41,g8
n46,g25,g74
n7,g98,g60
n15,g25,g7
n48,g8,g6
n41,g59,g6
n76,g48,g53
n64,g38,g94
n56,g9,g92
n2,g4,g6
n1,g11,g60
