n70,g60,g48
n65,g30,g0
n6,g58,g62
n35,g45,g42
n4,g80,g59
n32,g55,g97
n72,g47,g87
n74,g89,g23
n26,g36,g6
n21,g90,g54
n60,g69,g93
n20,g46,g25
n73,g45,g62
n51,g22,g81
n69,g34,g31
n71,g1,g6
n28,g3,g27
n14,g10,g30
n45,g47,g0
n39,g80,g0
n5,g37,g41
n23,g66,g54
n24,g90,g14
n54,g25,g35
n16,g12,g8
n17,g27,g96
n18,g3,g90
n63,g6,g28
n9,g81,g83
n25,g93,g6
n30,g92,g93
n31,g94,g56
n10,g33,g27
n43,g33,g20
n68,g10,g35
n34,g27,g68
n8,g36,g94
n53,g39,g49
n55,g44,g46
n38,g18,g21
n33,g48,g84
n62,g79,g97
n11,g94,g34
n27,g44,g63
n50,g97,g83
n44,g15,g49
n12,g39,g17
n67,g2,g38
n75,g19,g56
n0,g82,g4
n22,g96,g56
n58,g89,g81
n36,g12,g38
n42,g47,g75
n61,g24,g26
n3,g42,g75
n29,g53,g56
n47,g52,g77
n49,g33,g24
n52,g30,g26
n59,g94,g66
n57,g26,g85
n66,g16,g86
n37,g38,g44
n13,g49,g41
n40,g8,g85
n19,g76,g14
n46,g29,g17
n7,g13,g67
n15,g30,g2
n48,g46,g67
n41,g63,g15
n64,g72,g18
n56,g47,g24
n2,g6,g59
n1,g84,g8
