n0,g17,g63
n1,g45,g72
n2,g37,g90
n3,g96,g60
n4,g59,g37
n5,g7,g91
n6,g33,g89
n7,g87,g90
n8,g29,g96
n9,g0,g29
n10,g96,g88
n11,g68,g21
n12,g92,g72
n13,g71,g0
n14,g18,g47
n15,g42,g8
n16,g48,g94
n17,g33,g30
n18,g36,g57
n19,g6,g84
n20,g78,g62
n21,g63,g46
n22,g23,g41
n23,g65,g67
n24,g21,g92
n25,g19,g53
n26,g50,g74
n27,g66,g19
n28,g49,g93
n29,g47,g35
n30,g8,g10
n31,g35,g16
n32,g59,g56
n33,g29,g65
n34,g85,g18
n35,g39,g17
n36,g70,g27
n37,g30,g65
n38,g68,g84
n39,g16,g18
n40,g13,g8
n41,g2,g16
n42,g30,g90
n43,g18,g31
n44,g63,g60
n45,g82,g65
n46,g71,g16
n47,g46,g7
n48,g48,g61
