n0,g10,g35
n1,g20,g81
n2,g69,g48
n3,g45,g23
n4,g60,g53
n5,g14,g87
n6,g6,g9
n7,g4,g99
n8,g21,g29
n9,g61,g51
n10,g22,g86
n11,g97,g16
n12,g19,g70
n13,g30,g66
n14,g34,g48
n15,g12,g45
n16,g82,g87
n17,g84,g5
n18,g18,g22
n19,g55,g94
n20,g75,g64
n21,g75,g70
n22,g41,g74
n23,g93,g71
n24,g52,g89
n25,g50,g45
n26,g63,g36
n27,g24,g1
n28,g6,g87
n29,g9,g12
n30,g18,g98
n31,g36,g43
n32,g90,g85
n33,g87,g33
n34,g16,g69
n35,g97,g5
n36,g99,g62
n37,g36,g64
n38,g56,g95
n39,g55,g67
n40,g96,g82
n41,g44,g41
n42,g73,g68
n43,g95,g19
n44,g2,g62
