n0,g44,g26
n1,g26,g4
n2,g39,g44
n3,g47,g0
n4,g50,g97
n5,g95,g72
n6,g92,g99
n7,g88,g18
n8,g84,g31
n9,g83,g11
n10,g6,g40
n11,g91,g78
n12,g78,g42
n13,g23,g93
n14,g41,g58
n15,g87,g71
n16,g92,g56
n17,g10,g87
n18,g39,g65
n19,g11,g27
n20,g54,g27
n21,g74,g38
n22,g47,g5
n23,g16,g66
n24,g71,g80
n25,g52,g58
n26,g71,g85
n27,g71,g44
n28,g22,g65
n29,g85,g22
n30,g94,g25
n31,g86,g80
n32,g95,g73
n33,g36,g79
n34,g60,g45
n35,g17,g86
n36,g91,g81
n37,g98,g58
n38,g66,g97
n39,g37,g98
n40,g84,g3
n41,g90,g84
n42,g37,g72
n43,g99,g49
n44,g47,g22
