n70,g23,g22
n65,g85,g57
n6,g34,g65
n35,g65,g32
n4,g94,g90
n32,g15,g59
n72,g4,g52
n74,g24,g91
n26,g11,g5
n21,g86,g49
n60,g51,g62
n20,g94,g97
n73,g17,g12
n51,g35,g34
n69,g74,g16
n71,g92,g37
n28,g97,g54
n77,g48,g46
n14,g62,g30
n45,g0,g68
n39,g37,g67
n5,g85,g10
n23,g61,g35
n24,g63,g17
n54,g93,g2
n16,g22,g36
n17,g80,g1
n18,g82,g14
n63,g5,g77
n9,g56,g45
n25,g22,g43
n30,g11,g28
n31,g62,g50
n10,g35,g54
n43,g35,g43
n68,g13,g76
n34,g91,g66
n8,g48,g62
n79,g12,g63
n53,g12,g49
n55,g80,g45
n38,g96,g28
n33,g78,g15
n62,g7,g21
n11,g60,g79
n27,g61,g55
n50,g24,g6
n44,g9,g47
n12,g24,g72
n67,g47,g43
n75,g80,g88
n80,g51,g4
n0,g89,g64
n22,g20,g0
n81,g73,g80
n58,g88,g51
n36,g96,g34
n42,g88,g50
n61,g61,g91
n78,g3,g18
n3,g78,g92
n29,g16,g12
n47,g6,g0
n49,g7,g14
n52,g16,g70
n59,g5,g73
n57,g81,g78
n66,g32,g7
n37,g79,g61
n13,g30,g1
n40,g60,g13
n19,g2,g21
n46,g97,g41
n7,g29,g86
n15,g91,g86
n48,g5,g2
n41,g45,g44
n76,g4,g1
n64,g76,g56
n56,g68,g85
n2,g45,g52
n1,g36,g44
