n70,g99,g20
n65,g47,g19
n6,g96,g46
n35,g58,g37
n4,g95,g84
n32,g77,g52
n26,g68,g45
n21,g94,g38
n60,g63,g29
n20,g60,g3
n51,g74,g25
n69,g62,g56
n71,g61,g33
n28,g24,g82
n14,g19,g98
n45,g73,g81
n39,g44,g2
n5,g30,g15
n23,g13,g23
n24,g36,g16
n54,g88,g70
n16,g5,g62
n17,g74,g0
n18,g95,g33
n63,g75,g31
n9,g17,g99
n25,g70,g0
n30,g79,g43
n31,g87,g39
n10,g41,g99
n43,g39,g83
n68,g26,g94
n34,g88,g32
n8,g34,g80
n53,g19,g79
n55,g15,g77
n38,g48,g40
n33,g6,g64
n62,g85,g89
n11,g9,g31
n27,g7,g71
n50,g70,g87
n44,g83,g70
n12,g61,g80
n67,g69,g6
n0,g51,g37
n22,g40,g99
n58,g88,g73
n36,g43,g54
n42,g5,g65
n61,g9,g59
n3,g3,g23
n29,g37,g57
n47,g17,g92
n49,g67,g89
n52,g65,g12
n59,g38,g58
n57,g34,g19
n66,g17,g80
n37,g37,g64
n13,g95,g77
n40,g36,g46
n19,g94,g18
n46,g8,g85
n7,g38,g34
n15,g25,g3
n48,g66,g56
n41,g76,g21
n64,g50,g77
n56,g42,g69
n2,g87,g11
n1,g48,g93
