n0,g82,g90
n1,g25,g98
n2,g11,g96
n3,g45,g54
n4,g96,g49
n5,g14,g39
n6,g14,g15
n7,g59,g18
n8,g66,g67
n9,g20,g78
n10,g93,g57
n11,g70,g68
n12,g78,g80
n13,g23,g54
n14,g73,g79
n15,g36,g58
n16,g6,g19
n17,g59,g94
n18,g9,g0
n19,g56,g84
n20,g39,g88
n21,g63,g19
n22,g71,g73
n23,g60,g18
n24,g75,g10
n25,g94,g18
n26,g37,g78
n27,g52,g70
n28,g22,g95
n29,g62,g85
n30,g95,g44
n31,g83,g39
n32,g25,g13
n33,g34,g12
n34,g6,g10
n35,g45,g98
n36,g95,g81
n37,g89,g84
n38,g95,g5
n39,g56,g15
n40,g38,g43
n41,g90,g11
n42,g56,g14
n43,g16,g33
n44,g48,g28
n45,g80,g9
n46,g91,g5
n47,g27,g37
n48,g3,g26
n49,g84,g86
n50,g44,g71
n51,g77,g0
n52,g41,g71
n53,g21,g64
n54,g15,g19
n55,g27,g39
n56,g51,g97
n57,g45,g3
n58,g27,g75
n59,g12,g37
n60,g27,g7
n61,g31,g13
n62,g83,g22
n63,g36,g48
n64,g47,g34
