n70,g73,g33
n65,g64,g47
n6,g76,g37
n35,g10,g1
n4,g66,g34
n32,g83,g79
n72,g31,g91
n74,g69,g90
n26,g41,g15
n21,g79,g80
n60,g16,g90
n20,g36,g38
n73,g42,g74
n51,g11,g39
n69,g20,g67
n71,g46,g57
n28,g57,g11
n77,g44,g0
n14,g12,g26
n45,g70,g36
n39,g77,g21
n5,g41,g39
n23,g78,g55
n24,g60,g86
n54,g52,g26
n16,g51,g72
n17,g93,g85
n18,g43,g37
n63,g35,g59
n9,g39,g58
n25,g37,g84
n30,g79,g43
n31,g82,g59
n10,g93,g2
n43,g29,g83
n68,g75,g5
n34,g28,g9
n8,g40,g14
n53,g71,g93
n55,g94,g12
n38,g46,g47
n33,g40,g98
n62,g42,g78
n11,g9,g73
n27,g53,g42
n50,g98,g90
n44,g64,g79
n12,g30,g60
n67,g97,g31
n75,g59,g0
n0,g43,g36
n22,g53,g96
n58,g52,g91
n36,g10,g12
n42,g81,g14
n61,g4,g80
n3,g36,g16
n29,g70,g40
n47,g4,g95
n49,g29,g74
n52,g91,g4
n59,g68,g22
n57,g58,g30
n66,g32,g94
n37,g46,g29
n13,g44,g3
n40,g0,g49
n19,g8,g99
n46,g61,g71
n7,g11,g98
n15,g50,g73
n48,g14,g49
n41,g83,g37
n76,g43,g38
n64,g49,g83
n56,g94,g75
n2,g82,g93
n1,g7,g72
