n0,g48,g16
n1,g25,g32
n2,g52,g47
n3,g8,g14
n4,g68,g18
n5,g25,g44
n6,g78,g24
n7,g62,g50
n8,g98,g56
n9,g17,g87
n10,g46,g67
n11,g40,g77
n12,g14,g11
n13,g40,g58
n14,g3,g37
n15,g0,g24
n16,g59,g97
n17,g87,g97
n18,g25,g39
n19,g6,g98
n20,g29,g74
n21,g86,g60
n22,g70,g39
n23,g97,g11
n24,g90,g0
n25,g52,g91
n26,g15,g85
n27,g87,g58
n28,g43,g31
n29,g13,g7
n30,g79,g84
n31,g18,g51
n32,g8,g0
n33,g72,g32
n34,g36,g76
n35,g40,g51
n36,g38,g35
n37,g53,g52
n38,g22,g86
n39,g13,g31
n40,g46,g32
n41,g55,g43
n42,g43,g93
n43,g77,g91
n44,g36,g10
n45,g16,g3
n46,g31,g87
n47,g4,g79
n48,g57,g27
n49,g42,g61
n50,g6,g28
n51,g27,g43
n52,g20,g81
n53,g25,g1
n54,g0,g65
n55,g57,g0
