n0,g34,g96
n1,g64,g24
n2,g91,g88
n3,g56,g58
n4,g18,g65
n5,g4,g66
n6,g11,g85
n7,g36,g47
n8,g64,g40
n9,g86,g94
n10,g71,g17
n11,g41,g77
n12,g36,g35
n13,g62,g37
n14,g36,g77
n15,g70,g75
n16,g4,g26
n17,g15,g6
n18,g79,g25
n19,g47,g74
n20,g56,g6
n21,g63,g47
n22,g82,g31
n23,g82,g72
n24,g10,g55
n25,g73,g70
n26,g51,g22
n27,g93,g69
n28,g57,g64
n29,g7,g93
n30,g37,g3
n31,g41,g64
n32,g15,g7
n33,g76,g70
n34,g69,g7
n35,g20,g93
n36,g77,g2
n37,g95,g81
n38,g72,g37
n39,g19,g36
n40,g91,g95
n41,g47,g29
n42,g46,g25
n43,g7,g24
n44,g70,g34
n45,g24,g58
n46,g93,g97
n47,g37,g73
n48,g96,g98
n49,g73,g85
n50,g30,g2
