n0,g39,g34
n1,g73,g43
n2,g29,g35
n3,g91,g58
n4,g3,g80
n5,g50,g29
n6,g44,g70
n7,g65,g91
n8,g65,g14
n9,g66,g97
n10,g31,g57
n11,g75,g27
n12,g30,g74
n13,g98,g39
n14,g16,g77
n15,g81,g86
n16,g47,g15
n17,g33,g52
n18,g16,g9
n19,g69,g9
n20,g33,g99
n21,g54,g8
n22,g0,g94
n23,g55,g6
n24,g52,g64
n25,g98,g30
n26,g1,g49
n27,g95,g53
n28,g54,g61
n29,g67,g91
n30,g17,g69
n31,g93,g62
n32,g83,g48
n33,g57,g75
n34,g63,g55
n35,g36,g84
n36,g14,g17
n37,g65,g79
n38,g86,g69
n39,g79,g51
n40,g89,g2
n41,g40,g54
n42,g86,g84
n43,g61,g7
n44,g42,g30
n45,g93,g9
n46,g33,g16
n47,g88,g35
n48,g95,g18
n49,g17,g58
n50,g22,g57
