n0,g97,g12
n1,g80,g42
n2,g4,g39
n3,g22,g39
n4,g32,g18
n5,g92,g72
n6,g70,g41
n7,g34,g49
n8,g86,g51
n9,g76,g77
n10,g96,g29
n11,g2,g80
n12,g5,g3
n13,g35,g52
n14,g25,g9
n15,g79,g42
n16,g15,g28
n17,g33,g63
n18,g63,g57
n19,g37,g81
n20,g1,g4
n21,g59,g87
n22,g94,g81
n23,g74,g54
n24,g10,g35
n25,g91,g1
n26,g6,g34
n27,g18,g35
n28,g18,g41
n29,g69,g3
n30,g66,g45
n31,g5,g2
n32,g81,g31
n33,g58,g64
n34,g19,g31
n35,g48,g44
n36,g38,g49
n37,g72,g78
n38,g13,g59
n39,g53,g68
n40,g65,g28
n41,g80,g67
n42,g52,g78
n43,g84,g19
n44,g20,g51
n45,g91,g55
n46,g30,g82
n47,g76,g93
