n0,g65,g93
n1,g42,g86
n2,g89,g78
n3,g42,g81
n4,g1,g33
n5,g26,g28
n6,g91,g54
n7,g37,g98
n8,g41,g96
n9,g21,g3
n10,g41,g0
n11,g12,g57
n12,g23,g4
n13,g73,g85
n14,g47,g42
n15,g19,g72
n16,g15,g38
n17,g56,g5
n18,g93,g41
n19,g3,g10
n20,g57,g95
n21,g66,g26
n22,g59,g69
n23,g16,g43
n24,g70,g6
n25,g29,g14
n26,g37,g0
n27,g4,g84
n28,g46,g87
n29,g21,g69
n30,g30,g18
n31,g47,g51
n32,g55,g85
n33,g84,g64
n34,g90,g39
n35,g59,g41
n36,g42,g75
n37,g89,g7
n38,g88,g21
n39,g36,g23
n40,g48,g22
n41,g75,g85
n42,g83,g28
n43,g95,g11
n44,g23,g2
n45,g34,g51
n46,g91,g56
n47,g7,g77
