n0,g5,g48
n1,g18,g26
n2,g33,g84
n3,g61,g42
n4,g84,g30
n5,g67,g89
n6,g32,g11
n7,g80,g26
n8,g83,g18
n9,g68,g51
n10,g66,g71
n11,g55,g15
n12,g33,g86
n13,g13,g89
n14,g98,g5
n15,g23,g67
n16,g64,g36
n17,g79,g31
n18,g18,g51
n19,g85,g5
n20,g43,g23
n21,g68,g36
n22,g0,g15
n23,g62,g21
n24,g68,g91
n25,g71,g8
n26,g78,g51
n27,g40,g52
n28,g86,g42
n29,g70,g94
n30,g79,g20
n31,g76,g53
n32,g64,g58
n33,g57,g45
n34,g79,g82
n35,g72,g59
n36,g6,g42
n37,g64,g28
n38,g70,g93
n39,g11,g47
n40,g98,g43
n41,g95,g96
n42,g98,g55
n43,g76,g34
n44,g57,g17
n45,g45,g12
n46,g76,g79
n47,g8,g13
n48,g12,g72
n49,g72,g1
n50,g13,g10
