n0,g84,g61
n1,g55,g5
n2,g45,g49
n3,g19,g68
n4,g95,g75
n5,g15,g79
n6,g76,g26
n7,g95,g67
n8,g29,g95
n9,g54,g97
n10,g2,g32
n11,g3,g32
n12,g2,g48
n13,g47,g35
n14,g88,g73
n15,g90,g48
n16,g88,g39
n17,g1,g85
n18,g3,g89
n19,g35,g75
n20,g18,g56
n21,g38,g64
n22,g52,g90
n23,g76,g9
n24,g32,g10
n25,g96,g29
n26,g98,g85
n27,g31,g81
n28,g57,g7
n29,g4,g42
n30,g73,g12
n31,g32,g0
n32,g5,g62
n33,g77,g9
n34,g56,g81
n35,g89,g85
n36,g21,g0
n37,g68,g35
n38,g38,g68
n39,g88,g99
n40,g41,g98
n41,g0,g76
n42,g43,g10
n43,g34,g4
n44,g96,g60
n45,g95,g19
n46,g20,g27
n47,g31,g43
n48,g29,g21
