n70,g13,g17
n65,g27,g79
n6,g10,g60
n35,g60,g71
n4,g75,g50
n32,g53,g4
n72,g9,g70
n74,g72,g62
n26,g19,g87
n21,g42,g23
n60,g46,g14
n20,g69,g14
n73,g84,g40
n51,g94,g50
n69,g95,g49
n71,g64,g70
n28,g32,g29
n77,g46,g35
n14,g14,g54
n45,g86,g33
n39,g73,g2
n5,g54,g46
n23,g46,g89
n24,g24,g40
n54,g99,g53
n16,g6,g33
n17,g49,g31
n18,g5,g67
n63,g32,g96
n9,g2,g20
n25,g21,g0
n30,g6,g67
n31,g70,g41
n10,g27,g10
n43,g48,g47
n68,g31,g63
n34,g70,g58
n8,g69,g54
n79,g43,g72
n53,g8,g75
n55,g30,g29
n38,g71,g25
n33,g76,g45
n62,g14,g1
n11,g62,g13
n27,g21,g22
n50,g7,g2
n44,g3,g96
n12,g87,g67
n67,g27,g78
n75,g65,g7
n0,g36,g10
n22,g72,g39
n58,g29,g1
n36,g78,g22
n42,g62,g95
n61,g74,g4
n78,g76,g95
n3,g34,g72
n29,g19,g41
n47,g95,g74
n49,g4,g75
n52,g98,g80
n59,g56,g59
n57,g79,g38
n66,g3,g91
n37,g24,g94
n13,g47,g21
n40,g9,g19
n19,g31,g14
n46,g7,g31
n7,g29,g69
n15,g25,g86
n48,g90,g0
n41,g17,g9
n76,g80,g73
n64,g27,g19
n56,g42,g48
n2,g2,g24
n1,g85,g38
