n70,g33,g14
n65,g43,g92
n6,g78,g25
n35,g31,g9
n4,g34,g37
n32,g36,g41
n72,g3,g79
n74,g6,g28
n26,g76,g83
n21,g99,g46
n60,g0,g69
n20,g53,g74
n73,g52,g93
n51,g92,g86
n69,g90,g64
n71,g20,g86
n28,g12,g44
n77,g32,g18
n14,g64,g59
n45,g36,g88
n39,g2,g63
n5,g53,g43
n23,g5,g81
n24,g42,g30
n54,g76,g85
n16,g21,g28
n17,g68,g46
n18,g86,g15
n63,g28,g94
n9,g89,g5
n25,g97,g75
n30,g32,g84
n31,g58,g64
n10,g0,g30
n43,g55,g80
n68,g30,g35
n34,g60,g8
n8,g97,g5
n79,g13,g44
n53,g84,g0
n55,g69,g7
n38,g27,g88
n33,g20,g61
n62,g16,g97
n11,g56,g7
n27,g92,g55
n50,g43,g28
n44,g46,g25
n12,g3,g54
n67,g86,g74
n75,g7,g83
n0,g83,g12
n22,g38,g86
n58,g67,g41
n36,g28,g82
n42,g15,g55
n61,g3,g24
n78,g39,g95
n3,g17,g55
n29,g54,g84
n47,g7,g0
n49,g61,g98
n52,g29,g26
n59,g44,g38
n57,g45,g33
n66,g25,g99
n37,g51,g50
n13,g98,g90
n40,g14,g87
n19,g92,g93
n46,g26,g74
n7,g70,g35
n15,g47,g39
n48,g48,g45
n41,g68,g47
n76,g24,g40
n64,g25,g95
n56,g73,g65
n2,g85,g23
n1,g83,g94
