n0,g91,g87
n1,g74,g29
n2,g28,g27
n3,g74,g86
n4,g9,g34
n5,g78,g51
n6,g56,g62
n7,g92,g63
n8,g21,g39
n9,g63,g60
n10,g78,g99
n11,g40,g63
n12,g89,g64
n13,g97,g84
n14,g9,g68
n15,g20,g75
n16,g4,g69
n17,g18,g20
n18,g30,g94
n19,g14,g37
n20,g72,g80
n21,g1,g33
n22,g65,g32
n23,g96,g7
n24,g1,g41
n25,g50,g69
n26,g14,g42
n27,g36,g38
n28,g50,g92
n29,g59,g74
n30,g57,g35
n31,g2,g64
n32,g43,g90
n33,g96,g19
n34,g46,g83
n35,g19,g97
n36,g26,g15
n37,g56,g11
n38,g48,g28
n39,g82,g16
n40,g16,g44
n41,g75,g31
n42,g4,g55
n43,g63,g46
