n0,g18,g25
n1,g47,g93
n2,g85,g9
n3,g45,g97
n4,g55,g81
n5,g44,g75
n6,g41,g35
n7,g72,g66
n8,g79,g22
n9,g14,g65
n10,g65,g92
n11,g9,g64
n12,g50,g3
n13,g5,g95
n14,g98,g31
n15,g27,g94
n16,g4,g87
n17,g65,g79
n18,g29,g37
n19,g20,g16
n20,g45,g2
n21,g30,g97
n22,g13,g82
n23,g52,g99
n24,g42,g6
n25,g7,g54
n26,g28,g44
n27,g81,g76
n28,g95,g91
n29,g44,g94
n30,g56,g42
n31,g32,g9
n32,g43,g34
n33,g57,g19
n34,g83,g70
n35,g92,g36
n36,g32,g78
n37,g87,g60
n38,g55,g28
n39,g11,g57
n40,g82,g44
n41,g46,g40
n42,g42,g74
n43,g52,g71
