n0,g89,g29
n1,g86,g52
n2,g83,g76
n3,g62,g83
n4,g46,g50
n5,g27,g92
n6,g54,g3
n7,g94,g78
n8,g52,g28
n9,g45,g17
n10,g93,g99
n11,g71,g53
n12,g90,g83
n13,g19,g43
n14,g28,g7
n15,g77,g3
n16,g56,g72
n17,g98,g90
n18,g41,g20
n19,g54,g61
n20,g46,g8
n21,g59,g43
n22,g55,g70
n23,g42,g33
n24,g67,g28
n25,g33,g1
n26,g50,g52
n27,g54,g89
n28,g28,g62
n29,g67,g24
n30,g45,g1
n31,g44,g46
n32,g57,g90
n33,g82,g24
n34,g16,g18
n35,g72,g25
n36,g80,g27
n37,g72,g26
n38,g74,g31
n39,g23,g35
n40,g63,g3
n41,g90,g3
n42,g92,g75
n43,g21,g57
n44,g68,g32
n45,g9,g70
n46,g28,g70
n47,g77,g53
n48,g40,g78
n49,g83,g2
n50,g94,g83
n51,g6,g41
n52,g78,g5
n53,g36,g42
n54,g59,g56
n55,g23,g16
n56,g97,g79
n57,g71,g76
n58,g45,g24
n59,g11,g45
n60,g59,g61
n61,g87,g21
n62,g99,g79
n63,g91,g73
n64,g30,g65
n65,g54,g66
