n0,g59,g82
n1,g11,g58
n2,g53,g11
n3,g42,g96
n4,g16,g56
n5,g43,g34
n6,g5,g40
n7,g75,g27
n8,g8,g38
n9,g77,g52
n10,g56,g18
n11,g19,g84
n12,g2,g42
n13,g76,g7
n14,g37,g18
n15,g16,g43
n16,g44,g66
n17,g63,g28
n18,g28,g15
n19,g13,g85
n20,g78,g97
n21,g73,g69
n22,g5,g38
n23,g53,g77
n24,g96,g36
n25,g55,g99
n26,g48,g62
n27,g92,g53
n28,g1,g37
n29,g72,g39
n30,g3,g15
n31,g20,g72
n32,g75,g89
n33,g81,g79
n34,g77,g60
n35,g81,g67
n36,g99,g3
n37,g22,g19
n38,g69,g59
n39,g41,g88
n40,g24,g23
n41,g26,g10
n42,g43,g35
n43,g69,g46
n44,g48,g5
n45,g57,g66
n46,g66,g75
n47,g98,g88
n48,g0,g74
n49,g9,g19
n50,g96,g46
n51,g49,g59
n52,g33,g25
n53,g51,g78
n54,g43,g72
n55,g71,g14
n56,g94,g26
n57,g38,g52
n58,g60,g67
n59,g35,g66
n60,g75,g28
n61,g38,g81
n62,g23,g65
n63,g95,g60
n64,g22,g59
n65,g73,g88
