n0,g66,g13
n1,g89,g16
n2,g11,g63
n3,g68,g55
n4,g55,g9
n5,g84,g98
n6,g17,g29
n7,g56,g37
n8,g90,g61
n9,g70,g48
n10,g95,g69
n11,g42,g35
n12,g23,g55
n13,g40,g88
n14,g79,g60
n15,g20,g1
n16,g89,g68
n17,g69,g34
n18,g47,g58
n19,g2,g72
n20,g24,g42
n21,g75,g73
n22,g26,g15
n23,g17,g66
n24,g0,g65
n25,g89,g38
n26,g47,g15
n27,g1,g18
n28,g88,g10
n29,g68,g61
n30,g34,g53
n31,g1,g27
n32,g53,g76
n33,g21,g67
n34,g8,g94
n35,g28,g32
n36,g81,g89
n37,g99,g47
n38,g82,g47
n39,g44,g10
n40,g4,g6
n41,g32,g81
n42,g28,g66
n43,g64,g57
n44,g68,g79
n45,g41,g39
n46,g42,g98
n47,g4,g38
n48,g89,g84
n49,g37,g86
n50,g92,g23
n51,g28,g33
n52,g57,g20
n53,g2,g49
n54,g1,g17
n55,g97,g78
n56,g21,g48
n57,g65,g98
n58,g18,g2
n59,g1,g67
n60,g95,g39
n61,g58,g63
n62,g49,g30
n63,g32,g26
n64,g75,g57
n65,g43,g37
