n0,g43,g41
n1,g41,g97
n2,g46,g55
n3,g95,g72
n4,g36,g70
n5,g80,g68
n6,g1,g51
n7,g21,g97
n8,g8,g28
n9,g18,g98
n10,g40,g77
n11,g29,g20
n12,g29,g74
n13,g72,g25
n14,g60,g51
n15,g88,g86
n16,g23,g65
n17,g12,g36
n18,g23,g36
n19,g67,g94
n20,g48,g67
n21,g89,g2
n22,g4,g80
n23,g55,g62
n24,g37,g87
n25,g12,g74
n26,g98,g63
n27,g30,g74
n28,g49,g51
n29,g36,g66
n30,g58,g99
n31,g60,g77
n32,g80,g77
n33,g99,g52
n34,g38,g49
n35,g72,g2
n36,g99,g73
n37,g5,g97
n38,g2,g29
n39,g97,g81
n40,g19,g23
n41,g1,g27
n42,g81,g51
n43,g48,g80
n44,g71,g87
n45,g68,g30
n46,g35,g96
n47,g88,g3
n48,g71,g81
n49,g60,g69
n50,g38,g88
n51,g36,g6
