n0,g5,g54
n1,g65,g83
n2,g91,g47
n3,g86,g90
n4,g45,g57
n5,g78,g1
n6,g49,g95
n7,g58,g44
n8,g9,g35
n9,g62,g2
n10,g53,g4
n11,g29,g19
n12,g51,g16
n13,g79,g34
n14,g87,g42
n15,g91,g71
n16,g64,g42
n17,g64,g34
n18,g50,g7
n19,g11,g29
n20,g27,g25
n21,g19,g69
n22,g93,g50
n23,g14,g41
n24,g21,g81
n25,g52,g66
n26,g23,g63
n27,g24,g94
n28,g21,g62
n29,g54,g22
n30,g44,g6
n31,g41,g1
n32,g85,g92
n33,g9,g62
n34,g61,g21
n35,g3,g68
n36,g48,g95
n37,g15,g35
n38,g19,g2
n39,g68,g63
n40,g77,g84
n41,g51,g50
n42,g37,g85
n43,g78,g77
n44,g74,g15
n45,g2,g41
n46,g28,g86
n47,g95,g81
n48,g85,g80
n49,g70,g36
n50,g48,g58
n51,g56,g2
