n0,g74,g92
n1,g20,g45
n2,g19,g64
n3,g81,g48
n4,g72,g19
n5,g32,g68
n6,g53,g99
n7,g55,g25
n8,g31,g58
n9,g43,g58
n10,g71,g79
n11,g83,g6
n12,g7,g67
n13,g69,g55
n14,g31,g74
n15,g21,g72
n16,g65,g24
n17,g19,g94
n18,g92,g14
n19,g89,g1
n20,g68,g63
n21,g63,g26
n22,g12,g35
n23,g39,g59
n24,g52,g37
n25,g21,g80
n26,g67,g87
n27,g96,g21
n28,g70,g31
n29,g87,g22
n30,g67,g29
n31,g12,g31
n32,g15,g62
n33,g14,g95
n34,g90,g35
n35,g58,g45
n36,g7,g85
n37,g27,g96
n38,g96,g44
n39,g34,g47
n40,g30,g91
n41,g39,g28
n42,g67,g35
n43,g42,g68
n44,g99,g98
