n0,g51,g19
n1,g21,g66
n2,g73,g35
n3,g42,g74
n4,g5,g76
n5,g57,g87
n6,g54,g88
n7,g43,g45
n8,g30,g51
n9,g73,g41
n10,g93,g71
n11,g14,g47
n12,g48,g14
n13,g6,g62
n14,g32,g46
n15,g31,g18
n16,g50,g0
n17,g90,g82
n18,g77,g26
n19,g61,g70
n20,g69,g37
n21,g22,g88
n22,g26,g99
n23,g32,g97
n24,g10,g99
n25,g40,g10
n26,g39,g35
n27,g2,g47
n28,g8,g46
n29,g65,g10
n30,g87,g52
n31,g9,g87
n32,g54,g57
n33,g8,g89
n34,g99,g11
n35,g90,g24
n36,g63,g78
n37,g68,g12
n38,g99,g72
n39,g62,g85
n40,g38,g91
n41,g89,g87
n42,g17,g15
n43,g61,g73
n44,g53,g84
