n0,g73,g23
n1,g86,g54
n2,g11,g83
n3,g32,g6
n4,g33,g70
n5,g19,g35
n6,g91,g70
n7,g55,g61
n8,g49,g86
n9,g67,g25
n10,g57,g33
n11,g11,g27
n12,g85,g32
n13,g14,g48
n14,g1,g32
n15,g40,g86
n16,g61,g10
n17,g7,g24
n18,g17,g75
n19,g0,g30
n20,g59,g46
n21,g82,g14
n22,g3,g91
n23,g27,g56
n24,g79,g25
n25,g91,g26
n26,g11,g91
n27,g27,g75
n28,g5,g13
n29,g0,g33
n30,g80,g6
n31,g10,g6
n32,g90,g83
n33,g65,g67
n34,g79,g80
n35,g58,g54
n36,g12,g94
n37,g55,g46
n38,g10,g16
n39,g18,g2
n40,g40,g21
n41,g19,g72
n42,g85,g59
n43,g67,g22
n44,g42,g39
