n0,g75,g99
n1,g12,g78
n2,g74,g13
n3,g82,g94
n4,g5,g51
n5,g47,g9
n6,g0,g14
n7,g65,g27
n8,g18,g61
n9,g29,g91
n10,g7,g88
n11,g31,g12
n12,g92,g39
n13,g22,g10
n14,g11,g14
n15,g35,g6
n16,g63,g68
n17,g93,g81
n18,g89,g31
n19,g62,g13
n20,g79,g92
n21,g16,g9
n22,g41,g56
n23,g99,g18
n24,g3,g59
n25,g63,g20
n26,g9,g59
n27,g95,g92
n28,g4,g1
n29,g88,g3
n30,g55,g86
n31,g54,g49
n32,g63,g55
n33,g16,g11
n34,g48,g26
n35,g32,g35
n36,g36,g2
n37,g31,g22
n38,g37,g56
n39,g31,g20
n40,g39,g35
n41,g69,g74
n42,g74,g30
n43,g60,g53
n44,g10,g14
n45,g63,g6
n46,g39,g16
n47,g44,g89
n48,g66,g79
n49,g67,g50
n50,g74,g78
n51,g45,g67
n52,g66,g54
n53,g58,g65
n54,g31,g6
